Season,Week,Team,Day,Date,Win,OT,Home,Opp,Off_Pts,Def_Pts,G,Spread,Total,Actual_Total,Div_Game
2019,5,TAM,Sun,6-Oct,0,0,0,NOR,24,31,5,3,46,55,1
2019,6,TAM,Sun,13-Oct,0,0,1,CAR,26,37,6,2,48.5,63,2
2019,8,TAM,Sun,27-Oct,0,0,0,OTI,23,27,7,2,45.5,50,0
2019,9,TAM,Sun,3-Nov,0,1,0,SEA,34,40,8,4,51,74,0
2019,10,TAM,Sun,10-Nov,1,0,1,CRD,30,27,9,-5.5,51,57,0
2019,11,TAM,Sun,17-Nov,0,0,1,NOR,17,34,10,5,50.5,51,2
2019,12,TAM,Sun,24-Nov,1,0,0,ATL,35,22,11,3.5,51.5,57,1
2019,13,TAM,Sun,1-Dec,1,0,0,JAX,28,11,12,-3,46.5,39,0
2019,14,TAM,Sun,8-Dec,1,0,1,CLT,38,35,13,-3,46.5,73,0
2019,15,TAM,Sun,15-Dec,1,0,0,DET,38,17,14,-5.5,46,55,0
2019,16,TAM,Sat,21-Dec,0,0,1,HTX,20,23,15,3,50,43,0
2019,17,TAM,Sun,29-Dec,0,1,1,ATL,22,28,16,-1,48,50,2
2019,1,OTI,Sun,8-Sep,1,0,0,CLE,43,13,1,5.5,44,56,0
2019,2,OTI,Sun,15-Sep,0,0,1,CLT,17,19,2,-3,43.5,36,1
2019,3,OTI,Thu,19-Sep,0,0,0,JAX,7,20,3,-1.5,38,27,1
2019,4,OTI,Sun,29-Sep,1,0,0,ATL,24,10,4,3.5,46,34,0
2019,5,OTI,Sun,6-Oct,0,0,1,BUF,7,14,5,-3.5,39.5,21,0
2019,6,OTI,Sun,13-Oct,0,0,0,DEN,0,16,6,1,41,16,0
2019,7,OTI,Sun,20-Oct,1,0,1,SDG,23,20,7,-3,42.5,43,0
2019,8,OTI,Sun,27-Oct,1,0,1,TAM,27,23,8,-2,45.5,50,0
2019,9,OTI,Sun,3-Nov,0,0,0,CAR,20,30,9,3.5,43,50,0
2019,10,OTI,Sun,10-Nov,1,0,1,KAN,35,32,10,5,49,67,0
2019,12,OTI,Sun,24-Nov,1,0,1,JAX,42,20,11,-4.5,42,62,2
2019,13,OTI,Sun,1-Dec,1,0,0,CLT,31,17,12,-1,41.5,48,2
2019,14,OTI,Sun,8-Dec,1,0,0,RAI,42,21,13,-3,47,63,0
2019,15,OTI,Sun,15-Dec,0,0,1,HTX,21,24,14,-3,50,45,1
2019,16,OTI,Sun,22-Dec,0,0,1,NOR,28,38,15,3.5,49,66,0
2019,17,OTI,Sun,29-Dec,1,0,0,HTX,35,14,16,-10,43,49,2
2019,1,WAS,Sun,8-Sep,0,0,0,PHI,27,32,1,10.5,44,59,1
2019,2,WAS,Sun,15-Sep,0,0,1,DAL,21,31,2,6,46.5,52,1
2019,3,WAS,Mon,23-Sep,0,0,1,CHI,15,31,3,5,41,46,0
2019,4,WAS,Sun,29-Sep,0,0,0,NYG,3,24,4,3,48,27,1
2019,5,WAS,Sun,6-Oct,0,0,1,NWE,7,33,5,15.5,42,40,0
2019,6,WAS,Sun,13-Oct,1,0,0,MIA,17,16,6,-6,42,33,0
2019,7,WAS,Sun,20-Oct,0,0,1,SFO,0,9,7,10,39,9,0
2019,8,WAS,Thu,24-Oct,0,0,0,MIN,9,19,8,16.5,42,28,0
2019,9,WAS,Sun,3-Nov,0,0,0,BUF,9,24,9,10.5,37,33,0
2019,11,WAS,Sun,17-Nov,0,0,1,NYJ,17,34,10,-1,37.5,51,0
2019,12,WAS,Sun,24-Nov,1,0,1,DET,19,16,11,4,39,35,0
2019,13,WAS,Sun,1-Dec,1,0,0,CAR,29,21,12,10.5,38.5,50,0
2019,14,WAS,Sun,8-Dec,0,0,0,GNB,15,20,13,13,42.5,35,0
2019,15,WAS,Sun,15-Dec,0,0,1,PHI,27,37,14,7,38,64,2
2019,16,WAS,Sun,22-Dec,0,1,1,NYG,35,41,15,1,42,76,2
2019,17,WAS,Sun,29-Dec,0,0,0,DAL,16,47,16,12.5,47.5,63,2
2020,1,CRD,Sun,13-Sep,1,0,0,SFO,24,20,1,7,48.5,44,1
2020,2,CRD,Sun,20-Sep,1,0,1,WAS,30,15,2,-7.5,46.5,45,0
2020,3,CRD,Sun,27-Sep,0,0,1,DET,23,26,3,-4.5,55.5,49,0
2020,4,CRD,Sun,4-Oct,0,0,0,CAR,21,31,4,-3,52.5,52,0
2020,5,CRD,Sun,11-Oct,1,0,0,NYJ,30,10,5,-7,48.5,40,0
2020,6,CRD,Mon,19-Oct,1,0,0,DAL,38,10,6,1,55.5,48,0
2020,7,CRD,Sun,25-Oct,1,1,1,SEA,37,34,7,3.5,55.5,71,1
2020,9,CRD,Sun,8-Nov,0,0,1,MIA,31,34,8,-6,49,65,0
2020,10,CRD,Sun,15-Nov,1,0,1,BUF,32,30,9,-3,56,62,0
2020,11,CRD,Thu,19-Nov,0,0,0,SEA,21,28,10,3,56.5,49,2
2020,12,CRD,Sun,29-Nov,0,0,0,NWE,17,20,11,-1,51,37,0
2020,13,CRD,Sun,6-Dec,0,0,1,RAM,28,38,12,2.5,49,66,1
2020,14,CRD,Sun,13-Dec,1,0,0,NYG,26,7,13,-3,47.5,33,0
2020,15,CRD,Sun,20-Dec,1,0,1,PHI,33,26,14,-6.5,49.5,59,0
2020,16,CRD,Sat,26-Dec,0,0,1,SFO,12,20,15,-5,48.5,32,2
2020,17,CRD,Sun,3-Jan,0,0,0,RAM,7,18,16,1,42,25,2
2020,1,ATL,Sun,13-Sep,0,0,1,SEA,25,38,1,-1,49.5,63,0
2020,2,ATL,Sun,20-Sep,0,0,0,DAL,39,40,2,3,53,79,0
2020,3,ATL,Sun,27-Sep,0,0,1,CHI,26,30,3,-2.5,46,56,0
2020,4,ATL,Mon,5-Oct,0,0,0,GNB,16,30,4,5,56.5,46,0
2020,5,ATL,Sun,11-Oct,0,0,1,CAR,16,23,5,-2.5,53.5,39,1
2020,6,ATL,Sun,18-Oct,1,0,0,MIN,40,23,6,3.5,53.5,63,0
2020,7,ATL,Sun,25-Oct,0,0,1,DET,22,23,7,-1,54,45,0
2020,8,ATL,Thu,29-Oct,1,0,0,CAR,25,17,8,1.5,52,42,2
2020,9,ATL,Sun,8-Nov,1,0,1,DEN,34,27,9,-4.5,50.5,61,0
2020,11,ATL,Sun,22-Nov,0,0,0,NOR,9,24,10,3.5,49.5,33,1
2020,12,ATL,Sun,29-Nov,1,0,1,RAI,43,6,11,3.5,53,49,0
2020,13,ATL,Sun,6-Dec,0,0,1,NOR,16,21,12,2.5,46.5,37,2
2020,14,ATL,Sun,13-Dec,0,0,0,SDG,17,20,13,1,49.5,37,0
2020,15,ATL,Sun,20-Dec,0,0,1,TAM,27,31,14,6,49.5,58,1
2020,16,ATL,Sun,27-Dec,0,0,0,KAN,14,17,15,11,54,31,0
2020,17,ATL,Sun,3-Jan,0,0,0,TAM,27,44,16,7.5,51.5,71,2
2020,1,RAV,Sun,13-Sep,1,0,1,CLE,38,6,1,-7,47,44,1
2020,2,RAV,Sun,20-Sep,1,0,0,HTX,33,16,2,-7.5,49.5,49,0
2020,3,RAV,Mon,28-Sep,0,0,1,KAN,20,34,3,-3.5,55,54,0
2020,4,RAV,Sun,4-Oct,1,0,0,WAS,31,17,4,-14.5,45,48,0
2020,5,RAV,Sun,11-Oct,1,0,1,CIN,27,3,5,-12.5,49,30,1
2020,6,RAV,Sun,18-Oct,1,0,0,PHI,30,28,6,-10.5,46.5,58,0
2020,8,RAV,Sun,1-Nov,0,0,1,PIT,24,28,7,-4,44,52,1
2020,9,RAV,Sun,8-Nov,1,0,0,CLT,24,10,8,1,47.5,34,0
2020,10,RAV,Sun,15-Nov,0,0,0,NWE,17,23,9,-7,44,40,0
2020,11,RAV,Sun,22-Nov,0,1,1,OTI,24,30,10,-6,50.5,54,0
2020,12,RAV,Wed,2-Dec,0,0,0,PIT,14,19,11,10,42,33,2
2020,13,RAV,Tue,8-Dec,1,0,1,DAL,34,17,12,-8,45.5,51,0
2020,14,RAV,Mon,14-Dec,1,0,0,CLE,47,42,13,-3,46,89,2
2020,15,RAV,Sun,20-Dec,1,0,1,JAX,40,14,14,-13,49,54,0
2020,16,RAV,Sun,27-Dec,1,0,1,NYG,27,13,15,-10,43,40,0
2020,17,RAV,Sun,3-Jan,1,0,0,CIN,38,3,16,-13.5,46,41,2
2020,1,BUF,Sun,13-Sep,1,0,1,NYJ,27,17,1,-6.5,39.5,44,1
2020,2,BUF,Sun,20-Sep,1,0,0,MIA,31,28,2,-5.5,42.5,59,1
2020,3,BUF,Sun,27-Sep,1,0,1,RAM,35,32,3,-1.5,46.5,67,0
2020,4,BUF,Sun,4-Oct,1,0,0,RAI,30,23,4,-3,53,53,0
2020,5,BUF,Tue,13-Oct,0,0,0,OTI,16,42,5,-3,52,58,0
2020,6,BUF,Mon,19-Oct,0,0,1,KAN,17,26,6,5.5,55,43,0
2020,7,BUF,Sun,25-Oct,1,0,0,NYJ,18,10,7,-9.5,47,28,2
2020,8,BUF,Sun,1-Nov,1,0,1,NWE,24,21,8,-4,41,45,1
2020,9,BUF,Sun,8-Nov,1,0,1,SEA,44,34,9,3,55.5,78,0
2020,10,BUF,Sun,15-Nov,0,0,0,CRD,30,32,10,3,56,62,0
2020,12,BUF,Sun,29-Nov,1,0,1,SDG,27,17,11,-4.5,51.5,44,0
2020,13,BUF,Mon,7-Dec,1,0,0,SFO,34,24,12,1.5,48,58,0
2020,14,BUF,Sun,13-Dec,1,0,1,PIT,26,15,13,-2,48.5,41,0
2020,15,BUF,Sat,19-Dec,1,0,0,DEN,48,19,14,-5.5,49,67,0
2020,16,BUF,Mon,28-Dec,1,0,0,NWE,38,9,15,-7,47.5,47,2
2020,17,BUF,Sun,3-Jan,1,0,1,MIA,56,26,16,3.5,43,82,2
2020,1,CAR,Sun,13-Sep,0,0,1,RAI,30,34,1,3,48,64,0
2020,2,CAR,Sun,20-Sep,0,0,0,TAM,17,31,2,7.5,47,48,1
2020,3,CAR,Sun,27-Sep,1,0,0,SDG,21,16,3,6,43.5,37,0
2020,4,CAR,Sun,4-Oct,1,0,1,CRD,31,21,4,3,52.5,52,0
2020,5,CAR,Sun,11-Oct,1,0,0,ATL,23,16,5,2.5,53.5,39,1
2020,6,CAR,Sun,18-Oct,0,0,1,CHI,16,23,6,-2,45,39,0
2020,7,CAR,Sun,25-Oct,0,0,0,NOR,24,27,7,7,49.5,51,1
2020,8,CAR,Thu,29-Oct,0,0,1,ATL,17,25,8,-1.5,52,42,2
2020,9,CAR,Sun,8-Nov,0,0,0,KAN,31,33,9,10,51.5,64,0
2020,10,CAR,Sun,15-Nov,0,0,1,TAM,23,46,10,6,49.5,69,2
2020,11,CAR,Sun,22-Nov,1,0,1,DET,20,0,11,3,47,20,0
2020,12,CAR,Sun,29-Nov,0,0,0,MIN,27,28,12,3,50,55,0
2020,14,CAR,Sun,13-Dec,0,0,1,DEN,27,32,13,-4,46.5,59,0
2020,15,CAR,Sat,19-Dec,0,0,0,GNB,16,24,14,8,51.5,40,0
2020,16,CAR,Sun,27-Dec,1,0,0,WAS,20,13,15,-1,41.5,33,0
2020,17,CAR,Sun,3-Jan,0,0,1,NOR,7,33,16,6,47,40,2
2020,1,CHI,Sun,13-Sep,1,0,0,DET,27,23,1,2.5,42.5,50,1
2020,2,CHI,Sun,20-Sep,1,0,1,NYG,17,13,2,-4.5,42.5,30,0
2020,3,CHI,Sun,27-Sep,1,0,0,ATL,30,26,3,2.5,46,56,0
2020,4,CHI,Sun,4-Oct,0,0,1,CLT,11,19,4,3.5,43.5,30,0
2020,5,CHI,Thu,8-Oct,1,0,1,TAM,20,19,5,3.5,44,39,0
2020,6,CHI,Sun,18-Oct,1,0,0,CAR,23,16,6,2,45,39,0
2020,7,CHI,Mon,26-Oct,0,0,0,RAM,10,24,7,6.5,44,34,0
2020,8,CHI,Sun,1-Nov,0,1,1,NOR,23,26,8,5.5,41,49,0
2020,9,CHI,Sun,8-Nov,0,0,0,OTI,17,24,9,6.5,46.5,41,0
2020,10,CHI,Mon,16-Nov,0,0,1,MIN,13,19,10,3.5,44.5,32,1
2020,12,CHI,Sun,29-Nov,0,0,0,GNB,25,41,11,7.5,44,66,1
2020,13,CHI,Sun,6-Dec,0,0,1,DET,30,34,12,-3,44,64,2
2020,14,CHI,Sun,13-Dec,1,0,1,HTX,36,7,13,1,46.5,43,0
2020,15,CHI,Sun,20-Dec,1,0,0,MIN,33,27,14,2.5,47.5,60,2
2020,16,CHI,Sun,27-Dec,1,0,0,JAX,41,17,15,-9.5,47,58,0
2020,17,CHI,Sun,3-Jan,0,0,1,GNB,16,35,16,4.5,48,51,2
2020,1,CIN,Sun,13-Sep,0,0,1,SDG,13,16,1,2.5,41.5,29,0
2020,2,CIN,Thu,17-Sep,0,0,0,CLE,30,35,2,6,44.5,65,1
2020,3,CIN,Sun,27-Sep,0,1,0,PHI,23,23,3,5.5,46.5,46,0
2020,4,CIN,Sun,4-Oct,1,0,1,JAX,33,25,4,-1,50,58,0
2020,5,CIN,Sun,11-Oct,0,0,0,RAV,3,27,5,12.5,49,30,1
2020,6,CIN,Sun,18-Oct,0,0,0,CLT,27,31,6,7.5,46,58,0
2020,7,CIN,Sun,25-Oct,0,0,1,CLE,34,37,7,4.5,50,71,2
2020,8,CIN,Sun,1-Nov,1,0,1,OTI,31,20,8,7.5,49.5,51,0
2020,10,CIN,Sun,15-Nov,0,0,0,PIT,10,36,9,6.5,46,46,1
2020,11,CIN,Sun,22-Nov,0,0,0,WAS,9,20,10,2,48,29,0
2020,12,CIN,Sun,29-Nov,0,0,1,NYG,17,19,11,6.5,45,36,0
2020,13,CIN,Sun,6-Dec,0,0,0,MIA,7,19,12,10.5,43,26,0
2020,14,CIN,Sun,13-Dec,0,0,1,DAL,7,30,13,3,44,37,0
2020,15,CIN,Mon,21-Dec,1,0,1,PIT,27,17,14,14.5,40.5,44,2
2020,16,CIN,Sun,27-Dec,1,0,0,HTX,37,31,15,7.5,46,68,0
2020,17,CIN,Sun,3-Jan,0,0,1,RAV,3,38,16,13.5,46,41,2
2020,1,CLE,Sun,13-Sep,0,0,0,RAV,6,38,1,7,47,44,1
2020,2,CLE,Thu,17-Sep,1,0,1,CIN,35,30,2,-6,44.5,65,1
2020,3,CLE,Sun,27-Sep,1,0,1,WAS,34,20,3,-7.5,45,54,0
2020,4,CLE,Sun,4-Oct,1,0,0,DAL,49,38,4,3.5,56.5,87,0
2020,5,CLE,Sun,11-Oct,1,0,1,CLT,32,23,5,-1,48.5,55,0
2020,6,CLE,Sun,18-Oct,0,0,0,PIT,7,38,6,3,50,45,1
2020,7,CLE,Sun,25-Oct,1,0,0,CIN,37,34,7,-4.5,50,71,2
2020,8,CLE,Sun,1-Nov,0,0,1,RAI,6,16,8,-1,48,22,0
2020,10,CLE,Sun,15-Nov,1,0,1,HTX,10,7,9,-4.5,46.5,17,0
2020,11,CLE,Sun,22-Nov,1,0,1,PHI,22,17,10,-2.5,45.5,39,0
2020,12,CLE,Sun,29-Nov,1,0,0,JAX,27,25,11,-7.5,48,52,0
2020,13,CLE,Sun,6-Dec,1,0,0,OTI,41,35,12,4,54,76,0
2020,14,CLE,Mon,14-Dec,0,0,1,RAV,42,47,13,3,46,89,2
2020,15,CLE,Sun,20-Dec,1,0,0,NYG,20,6,14,-6,45,26,0
2020,16,CLE,Sun,27-Dec,0,0,0,NYJ,16,23,15,-6.5,45,39,0
2020,17,CLE,Sun,3-Jan,1,0,1,PIT,24,22,16,-10.5,44.5,46,2
2020,1,DAL,Sun,13-Sep,0,0,0,RAM,17,20,1,1,52,37,0
2020,2,DAL,Sun,20-Sep,1,0,1,ATL,40,39,2,-3,53,79,0
2020,3,DAL,Sun,27-Sep,0,0,0,SEA,31,38,3,5.5,58,69,0
2020,4,DAL,Sun,4-Oct,0,0,1,CLE,38,49,4,-3.5,56.5,87,0
2020,5,DAL,Sun,11-Oct,1,0,1,NYG,37,34,5,-7.5,52,71,1
2020,6,DAL,Mon,19-Oct,0,0,1,CRD,10,38,6,-1,55.5,48,0
2020,7,DAL,Sun,25-Oct,0,0,0,WAS,3,25,7,-1,44.5,28,1
2020,8,DAL,Sun,1-Nov,0,0,0,PHI,9,23,8,10.5,43,32,1
2020,9,DAL,Sun,8-Nov,0,0,1,PIT,19,24,9,14,44,43,0
2020,11,DAL,Sun,22-Nov,1,0,0,MIN,31,28,10,7,49.5,59,0
2020,12,DAL,Thu,26-Nov,0,0,1,WAS,16,41,11,-2.5,46,57,2
2020,13,DAL,Tue,8-Dec,0,0,0,RAV,17,34,12,8,45.5,51,0
2020,14,DAL,Sun,13-Dec,1,0,0,CIN,30,7,13,-3,44,37,0
2020,15,DAL,Sun,20-Dec,1,0,1,SFO,41,33,14,4,46,74,0
2020,16,DAL,Sun,27-Dec,1,0,1,PHI,37,17,15,3,50,54,2
2020,17,DAL,Sun,3-Jan,0,0,0,NYG,19,23,16,-1.5,44.5,42,2
2020,1,DEN,Mon,14-Sep,0,0,1,OTI,14,16,1,3.5,41.5,30,0
2020,2,DEN,Sun,20-Sep,0,0,0,PIT,21,26,2,6,41,47,0
2020,3,DEN,Sun,27-Sep,0,0,1,TAM,10,28,3,6,42.5,38,0
2020,4,DEN,Thu,1-Oct,1,0,0,NYJ,37,28,4,1,41,65,0
2020,6,DEN,Sun,18-Oct,1,0,0,NWE,18,12,5,7,43.5,30,0
2020,7,DEN,Sun,25-Oct,0,0,1,KAN,16,43,6,7,46,59,1
2020,8,DEN,Sun,1-Nov,1,0,1,SDG,31,30,7,3,44.5,61,1
2020,9,DEN,Sun,8-Nov,0,0,0,ATL,27,34,8,4.5,50.5,61,0
2020,10,DEN,Sun,15-Nov,0,0,0,RAI,12,37,9,3.5,50,49,1
2020,11,DEN,Sun,22-Nov,1,0,1,MIA,20,13,10,4,46,33,0
2020,12,DEN,Sun,29-Nov,0,0,1,NOR,3,31,11,17,36.5,34,0
2020,13,DEN,Sun,6-Dec,0,0,0,KAN,16,22,12,13,51.5,38,2
2020,14,DEN,Sun,13-Dec,1,0,0,CAR,32,27,13,4,46.5,59,0
2020,15,DEN,Sat,19-Dec,0,0,1,BUF,19,48,14,5.5,49,67,0
2020,16,DEN,Sun,27-Dec,0,0,0,SDG,16,19,15,2.5,47.5,35,2
2020,17,DEN,Sun,3-Jan,0,0,1,RAI,31,32,16,2.5,50.5,63,2
2020,1,DET,Sun,13-Sep,0,0,1,CHI,23,27,1,-2.5,42.5,50,1
2020,2,DET,Sun,20-Sep,0,0,0,GNB,21,42,2,7,51,63,1
2020,3,DET,Sun,27-Sep,1,0,0,CRD,26,23,3,4.5,55.5,49,0
2020,4,DET,Sun,4-Oct,0,0,1,NOR,29,35,4,3,51.5,64,0
2020,6,DET,Sun,18-Oct,1,0,0,JAX,34,16,5,-3,52.5,50,0
2020,7,DET,Sun,25-Oct,1,0,0,ATL,23,22,6,1,54,45,0
2020,8,DET,Sun,1-Nov,0,0,1,CLT,21,41,7,3.5,49,62,0
2020,9,DET,Sun,8-Nov,0,0,0,MIN,20,34,8,3,51.5,54,1
2020,10,DET,Sun,15-Nov,1,0,1,WAS,30,27,9,-2.5,45.5,57,0
2020,11,DET,Sun,22-Nov,0,0,0,CAR,0,20,10,-3,47,20,0
2020,12,DET,Thu,26-Nov,0,0,1,HTX,25,41,11,3,52.5,66,0
2020,13,DET,Sun,6-Dec,1,0,0,CHI,34,30,12,3,44,64,2
2020,14,DET,Sun,13-Dec,0,0,1,GNB,24,31,13,9.5,55.5,55,2
2020,15,DET,Sun,20-Dec,0,0,0,OTI,25,46,14,9.5,54.5,71,0
2020,16,DET,Sat,26-Dec,0,0,1,TAM,7,47,15,9.5,54,54,0
2020,17,DET,Sun,3-Jan,0,0,1,MIN,35,37,16,3,53.5,72,2
2020,1,GNB,Sun,13-Sep,1,0,0,MIN,43,34,1,1,44,77,1
2020,2,GNB,Sun,20-Sep,1,0,1,DET,42,21,2,-7,51,63,1
2020,3,GNB,Sun,27-Sep,1,0,0,NOR,37,30,3,3.5,52,67,0
2020,4,GNB,Mon,5-Oct,1,0,1,ATL,30,16,4,-5,56.5,46,0
2020,6,GNB,Sun,18-Oct,0,0,0,TAM,10,38,5,-3,55,48,0
2020,7,GNB,Sun,25-Oct,1,0,0,HTX,35,20,6,-2.5,55.5,55,0
2020,8,GNB,Sun,1-Nov,0,0,1,MIN,22,28,7,-5.5,47,50,2
2020,9,GNB,Thu,5-Nov,1,0,0,SFO,34,17,8,-6,48.5,51,0
2020,10,GNB,Sun,15-Nov,1,0,1,JAX,24,20,9,-13.5,47.5,44,0
2020,11,GNB,Sun,22-Nov,0,1,0,CLT,31,34,10,1.5,52.5,65,0
2020,12,GNB,Sun,29-Nov,1,0,1,CHI,41,25,11,-7.5,44,66,1
2020,13,GNB,Sun,6-Dec,1,0,1,PHI,30,16,12,-8,50,46,0
2020,14,GNB,Sun,13-Dec,1,0,0,DET,31,24,13,-9.5,55.5,55,2
2020,15,GNB,Sat,19-Dec,1,0,1,CAR,24,16,14,-8,51.5,40,0
2020,16,GNB,Sun,27-Dec,1,0,1,OTI,40,14,15,-3,52.5,54,0
2020,17,GNB,Sun,3-Jan,1,0,0,CHI,35,16,16,-4.5,48,51,2
2020,1,HTX,Thu,10-Sep,0,0,0,KAN,20,34,1,9.5,53.5,54,0
2020,2,HTX,Sun,20-Sep,0,0,1,RAV,16,33,2,7.5,49.5,49,0
2020,3,HTX,Sun,27-Sep,0,0,0,PIT,21,28,3,3.5,46.5,49,0
2020,4,HTX,Sun,4-Oct,0,0,1,MIN,23,31,4,-3.5,52.5,54,0
2020,5,HTX,Sun,11-Oct,1,0,1,JAX,30,14,5,-6.5,55,44,1
2020,6,HTX,Sun,18-Oct,0,1,0,OTI,36,42,6,4,52,78,1
2020,7,HTX,Sun,25-Oct,0,0,1,GNB,20,35,7,2.5,55.5,55,0
2020,9,HTX,Sun,8-Nov,1,0,0,JAX,27,25,8,-7,49,52,2
2020,10,HTX,Sun,15-Nov,0,0,0,CLE,7,10,9,4.5,46.5,17,0
2020,11,HTX,Sun,22-Nov,1,0,1,NWE,27,20,10,2.5,49.5,47,0
2020,12,HTX,Thu,26-Nov,1,0,0,DET,41,25,11,-3,52.5,66,0
2020,13,HTX,Sun,6-Dec,0,0,1,CLT,20,26,12,3.5,50,46,1
2020,14,HTX,Sun,13-Dec,0,0,0,CHI,7,36,13,-1,46.5,43,0
2020,15,HTX,Sun,20-Dec,0,0,0,CLT,20,27,14,7.5,52.5,47,2
2020,16,HTX,Sun,27-Dec,0,0,1,CIN,31,37,15,-7.5,46,68,0
2020,17,HTX,Sun,3-Jan,0,0,1,OTI,38,41,16,7,55.5,79,2
2020,1,CLT,Sun,13-Sep,0,0,0,JAX,20,27,1,-7,44,47,1
2020,2,CLT,Sun,20-Sep,1,0,1,MIN,28,11,2,-3.5,49,39,0
2020,3,CLT,Sun,27-Sep,1,0,1,NYJ,36,7,3,-12.5,44,43,0
2020,4,CLT,Sun,4-Oct,1,0,0,CHI,19,11,4,-3.5,43.5,30,0
2020,5,CLT,Sun,11-Oct,0,0,0,CLE,23,32,5,1,48.5,55,0
2020,6,CLT,Sun,18-Oct,1,0,1,CIN,31,27,6,-7.5,46,58,0
2020,8,CLT,Sun,1-Nov,1,0,0,DET,41,21,7,-3.5,49,62,0
2020,9,CLT,Sun,8-Nov,0,0,1,RAV,10,24,8,-1,47.5,34,0
2020,10,CLT,Thu,12-Nov,1,0,0,OTI,34,17,9,-1,49.5,51,1
2020,11,CLT,Sun,22-Nov,1,1,1,GNB,34,31,10,-1.5,52.5,65,0
2020,12,CLT,Sun,29-Nov,0,0,1,OTI,26,45,11,-3,51.5,71,2
2020,13,CLT,Sun,6-Dec,1,0,0,HTX,26,20,12,-3.5,50,46,1
2020,14,CLT,Sun,13-Dec,1,0,0,RAI,44,27,13,-2.5,52,71,0
2020,15,CLT,Sun,20-Dec,1,0,1,HTX,27,20,14,-7.5,52.5,47,2
2020,16,CLT,Sun,27-Dec,0,0,0,PIT,24,28,15,-1,43.5,52,0
2020,17,CLT,Sun,3-Jan,1,0,1,JAX,28,14,16,-15.5,47.5,42,2
2020,1,JAX,Sun,13-Sep,1,0,1,CLT,27,20,1,7,44,47,1
2020,2,JAX,Sun,20-Sep,0,0,0,OTI,30,33,2,7,44.5,63,1
2020,3,JAX,Thu,24-Sep,0,0,1,MIA,13,31,3,-2.5,49.5,44,0
2020,4,JAX,Sun,4-Oct,0,0,0,CIN,25,33,4,1,50,58,0
2020,5,JAX,Sun,11-Oct,0,0,0,HTX,14,30,5,6.5,55,44,1
2020,6,JAX,Sun,18-Oct,0,0,1,DET,16,34,6,3,52.5,50,0
2020,7,JAX,Sun,25-Oct,0,0,0,SDG,29,39,7,8,48,68,0
2020,9,JAX,Sun,8-Nov,0,0,1,HTX,25,27,8,7,49,52,2
2020,10,JAX,Sun,15-Nov,0,0,0,GNB,20,24,9,13.5,47.5,44,0
2020,11,JAX,Sun,22-Nov,0,0,1,PIT,3,27,10,11,47.5,30,0
2020,12,JAX,Sun,29-Nov,0,0,1,CLE,25,27,11,7.5,48,52,0
2020,13,JAX,Sun,6-Dec,0,1,0,MIN,24,27,12,10.5,51.5,51,0
2020,14,JAX,Sun,13-Dec,0,0,1,OTI,10,31,13,7.5,52.5,41,2
2020,15,JAX,Sun,20-Dec,0,0,0,RAV,14,40,14,13,49,54,0
2020,16,JAX,Sun,27-Dec,0,0,1,CHI,17,41,15,9.5,47,58,0
2020,17,JAX,Sun,3-Jan,0,0,0,CLT,14,28,16,15.5,47.5,42,2
2020,1,KAN,Thu,10-Sep,1,0,1,HTX,34,20,1,-9.5,53.5,54,0
2020,2,KAN,Sun,20-Sep,1,1,0,SDG,23,20,2,-8.5,47,43,1
2020,3,KAN,Mon,28-Sep,1,0,0,RAV,34,20,3,3.5,55,54,0
2020,4,KAN,Mon,5-Oct,1,0,1,NWE,26,10,4,-11,48.5,36,0
2020,5,KAN,Sun,11-Oct,0,0,1,RAI,32,40,5,-11,54.5,72,1
2020,6,KAN,Mon,19-Oct,1,0,0,BUF,26,17,6,-5.5,55,43,0
2020,7,KAN,Sun,25-Oct,1,0,0,DEN,43,16,7,-7,46,59,1
2020,8,KAN,Sun,1-Nov,1,0,1,NYJ,35,9,8,-20,49,44,0
2020,9,KAN,Sun,8-Nov,1,0,1,CAR,33,31,9,-10,51.5,64,0
2020,11,KAN,Sun,22-Nov,1,0,0,RAI,35,31,10,-7.5,56.5,66,2
2020,12,KAN,Sun,29-Nov,1,0,0,TAM,27,24,11,-3.5,56,51,0
2020,13,KAN,Sun,6-Dec,1,0,1,DEN,22,16,12,-13,51.5,38,2
2020,14,KAN,Sun,13-Dec,1,0,0,MIA,33,27,13,-7.5,52,60,0
2020,15,KAN,Sun,20-Dec,1,0,0,NOR,32,29,14,-2.5,54,61,0
2020,16,KAN,Sun,27-Dec,1,0,1,ATL,17,14,15,-11,54,31,0
2020,17,KAN,Sun,3-Jan,0,0,1,SDG,21,38,16,7,43,59,2
2020,1,RAI,Sun,13-Sep,1,0,0,CAR,34,30,1,-3,48,64,0
2020,2,RAI,Mon,21-Sep,1,0,1,NOR,34,24,2,4,47.5,58,0
2020,3,RAI,Sun,27-Sep,0,0,0,NWE,20,36,3,7,47,56,0
2020,4,RAI,Sun,4-Oct,0,0,1,BUF,23,30,4,3,53,53,0
2020,5,RAI,Sun,11-Oct,1,0,0,KAN,40,32,5,11,54.5,72,1
2020,7,RAI,Sun,25-Oct,0,0,1,TAM,20,45,6,3.5,51.5,65,0
2020,8,RAI,Sun,1-Nov,1,0,0,CLE,16,6,7,1,48,22,0
